sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EXOC5_+_57735587.23-P1P2	EXOC5__P1P2	1787.1	1723.5/1246.8	1787.1	1485.2	-0.26688	1.1362e+05	2.3781e+06	0.40927	0.34117	0.65883	0.68234	1	False
DNAJC3_+_96329627.23-P1P2	DNAJC3__P1P2	1983.8	1482.2/1782.4	1983.8	1632.3	-0.28122	45083	2.6398e+06	0.40919	0.3412	0.6588	0.6824	1	False
STK3_-_99837866.23-P1P2	STK3__P1P2	1414	1240/1180	1414	1210	-0.22459	1800.1	1.8816e+06	0.40917	0.34121	0.65879	0.68241	1	False
C14orf169__P1P2__secondary__RVS__63	C14orf169__P1P2	1848.8	1954/1108.6	1848.8	1531.3	-0.27164	3.5733e+05	2.4602e+06	0.40908	0.34124	0.65876	0.68248	1	False
non-targeting_01679	negative_control__na	1662.8	2325.2/2217.3	1662.8	2271.2	0.44967	5820.9	2.2126e+06	0.40907	0.60694	0.39306	0.78611	1	True
TCTN2__P1P2__secondary__FWD__72	TCTN2__P1P2	1559.6	1277.4/1356.6	1559.6	1317	-0.24373	3137	2.0754e+06	0.40906	0.34125	0.65875	0.6825	1	False
FLII__18161284__RVS__100	FLII__18161284	2116.7	1572/1893.4	2116.7	1732.7	-0.28863	51641	2.8167e+06	0.40903	0.34126	0.65874	0.68252	1	False
TMSB10__P1P2__primary__FWD__47	TMSB10__P1P2	1877.5	1552.1/1553.7	1877.5	1552.9	-0.27371	1.3153	2.4984e+06	0.409	0.34127	0.65873	0.68254	1	False
NOSIP_+_50083790.23-P1P2	NOSIP__P1P2	1659.6	1269.9/1511.8	1659.6	1390.9	-0.25465	29243	2.2084e+06	0.40899	0.34127	0.65873	0.68255	1	False
non-targeting_00595	negative_control__na	1663.8	1578.7/1209.4	1663.8	1394.1	-0.25503	68179	2.214e+06	0.40895	0.34129	0.65871	0.68258	1	False
FGD1__P1P2__primary__RVS__46	FGD1__P1P2	2024.2	1327.4/1998.7	2024.2	1663	-0.28338	2.2536e+05	2.6936e+06	0.40893	0.3413	0.6587	0.68259	1	False
non-targeting_01429	negative_control__na	1958.3	1469.7/1757.5	1958.3	1613.6	-0.27916	41428	2.6059e+06	0.40885	0.34133	0.65867	0.68265	1	False
HLA-DMA_+_32935920.23-P2	HLA-DMA__P2	1260.9	1864.1/1716.8	1260.9	1790.4	0.50555	10861	1.6778e+06	0.40883	0.59113	0.40887	0.81773	1	True
U2SURP_-_142720476.23-P1P2	U2SURP__P1P2	1621.3	1497.1/1228.7	1621.3	1362.9	-0.25028	36035	2.1574e+06	0.40872	0.34137	0.65863	0.68275	1	False
ZNF787_+_56632429.23-P1P2	ZNF787__P1P2	1727.6	2187/2507.2	1727.6	2347.1	0.4419	51248	2.2989e+06	0.40859	0.60879	0.39121	0.78241	1	True
TAF11__P1P2__secondary__FWD__64	TAF11__P1P2	2183.7	1632.8/1936.4	2183.7	1784.6	-0.29101	46104	2.9058e+06	0.40825	0.34154	0.65846	0.68309	1	False
non-targeting_00670	negative_control__na	1395.9	2118/1785.8	1395.9	1951.9	0.48339	55156	1.8575e+06	0.40795	0.59669	0.40331	0.80662	1	True
STK3__P1P2__secondary__RVS__35	STK3__P1P2	1763.8	1402.3/1536.7	1763.8	1469.5	-0.26317	9036.1	2.347e+06	0.4079	0.34167	0.65833	0.68335	1	False
CORO1B__67206891__FWD__54	CORO1B__67206891	1920	1204.2/1968.2	1920	1586.2	-0.27542	2.9181e+05	2.555e+06	0.40789	0.34168	0.65832	0.68336	1	False
CNOT11_+_101869850.23-P1P2	CNOT11__P1P2	1832.9	1498.8/1543.5	1832.9	1521.1	-0.26877	998.66	2.439e+06	0.40776	0.34173	0.65827	0.68345	1	False
PIP4K2C_+_57985008.23-P1P2	PIP4K2C__P1P2	1926.4	1487.2/1695.2	1926.4	1591.2	-0.27565	21650	2.5635e+06	0.40771	0.34174	0.65826	0.68349	1	False
HDAC7__P1P2__primary__RVS__34	HDAC7__P1P2	1461.8	1149.3/1344.2	1461.8	1246.7	-0.22944	18995	1.9452e+06	0.40765	0.34177	0.65823	0.68353	1	False
NPLOC4__P1P2__primarysecondary__RVS__44	NPLOC4__P1P2	1808.4	1357.3/1648.8	1808.4	1503.1	-0.26664	42481	2.4064e+06	0.40763	0.34177	0.65823	0.68354	1	False
CISD1_-_60029404.23-P1P2	CISD1__P1P2	1299.2	1260/995.4	1299.2	1127.7	-0.20405	34996	1.7288e+06	0.40761	0.34178	0.65822	0.68356	1	False
MCM7_+_99698579.23-P1P2	MCM7__P1P2	2377.2	2167.1/1699.8	2377.2	1933.4	-0.29796	1.0918e+05	3.1633e+06	0.40756	0.3418	0.6582	0.6836	1	False
non-targeting_00852	negative_control__na	1376.8	1076.9/1292.1	1376.8	1184.5	-0.21685	23160	1.832e+06	0.40755	0.3418	0.6582	0.6836	1	False
non-targeting_01770	negative_control__na	1321.5	1112.7/1175.5	1321.5	1144.1	-0.20783	1971.7	1.7585e+06	0.40755	0.3418	0.6582	0.6836	1	False
non-targeting_01836	negative_control__na	1582	1194.2/1476.7	1582	1335.4	-0.24421	39893	2.1051e+06	0.40738	0.34186	0.65814	0.68373	1	False
non-targeting_00095	negative_control__na	1472.4	2070.5/2014.6	1472.4	2042.6	0.47189	1565	1.9594e+06	0.40728	0.59945	0.40055	0.80109	1	True
CCDC64__all__secondary__FWD__44	CCDC64__ENST00000397558.2	1528.8	1494.6/1098.5	1528.8	1296.5	-0.23755	78484	2.0344e+06	0.40714	0.34195	0.65805	0.68391	1	False
PURB_-_44924708.23-P1P2	PURB__P1P2	1890.3	1563.7/1566.1	1890.3	1564.9	-0.27233	2.9469	2.5154e+06	0.40709	0.34197	0.65803	0.68394	1	False
SLC11A2_+_51420080.23-P1	SLC11A2__P1	1883.9	1668.6/1451.8	1883.9	1560.2	-0.27185	23502	2.5069e+06	0.40708	0.34197	0.65803	0.68395	1	False
ESYT1_-_56512092.23-P2	ESYT1__P2	1881.8	2119.6/2931.8	1881.8	2525.7	0.42443	3.2985e+05	2.504e+06	0.40696	0.61258	0.38742	0.77484	1	True
ISY1__P1P2__primary__FWD__67	ISY1__P1P2	1911.5	1289.1/1873	1911.5	1581.1	-0.27368	1.7049e+05	2.5436e+06	0.40694	0.34203	0.65797	0.68405	1	False
GHITM__P1P2__primary__FWD__58	GHITM__P1P2	1876.4	1650.3/1459.7	1876.4	1555	-0.27094	18158	2.497e+06	0.40679	0.34208	0.65792	0.68416	1	False
AP3B1__P1P2__secondary__RVS__73	AP3B1__P1P2	2164.6	1481.3/2063.3	2164.6	1772.3	-0.2883	1.6933e+05	2.8803e+06	0.40672	0.34211	0.65789	0.68422	1	False
PTBP3__P1P2__secondary__RVS__50	PTBP3__P1P2	1588.3	2281.1/2078	1588.3	2179.5	0.45626	20620	2.1136e+06	0.40666	0.60342	0.39658	0.79316	1	True
non-targeting_00716	negative_control__na	1670.2	2032.2/2519.6	1670.2	2275.9	0.44622	1.1878e+05	2.2225e+06	0.40633	0.60602	0.39398	0.78795	1	True
TMEM198__P1P2__primary__RVS__61	TMEM198__P1P2	2302.8	2121.3/1635.2	2302.8	1878.3	-0.29383	1.1813e+05	3.0643e+06	0.40632	0.34225	0.65775	0.68451	1	False
CSDE1__P1P2__secondary__FWD__75	CSDE1__P1P2	1478.8	1300.7/1220.8	1478.8	1260.7	-0.23001	3198.8	1.9679e+06	0.40628	0.34227	0.65773	0.68454	1	False
ZWILCH__P1P2__primary__FWD__26	ZWILCH__P1P2	2153.9	1964/1566.1	2153.9	1765.1	-0.28709	79148	2.8662e+06	0.40613	0.34232	0.65768	0.68465	1	False
WNT3A__P1P2__primary__RVS__71	WNT3A__P1P2	2135.8	1725.2/1777.9	2135.8	1751.5	-0.28604	1390.9	2.8422e+06	0.406	0.34237	0.65763	0.68474	1	False
MDC1__P1P2__primary__RVS__65	MDC1__P1P2	2094.4	1711/1729.2	2094.4	1720.1	-0.28387	165.55	2.787e+06	0.406	0.34237	0.65763	0.68474	1	False
CORO1B__67206891__FWD__71	CORO1B__67206891	1525.6	1383.1/1208.3	1525.6	1295.7	-0.23547	15283	2.0301e+06	0.40581	0.34244	0.65756	0.68488	1	False
non-targeting_01242	negative_control__na	1473.5	1131/1383.8	1473.5	1257.4	-0.22865	31968	1.9608e+06	0.40578	0.34245	0.65755	0.6849	1	False
non-targeting_00069	negative_control__na	1669.1	1551.2/1252.5	1669.1	1401.8	-0.2516	44632	2.2211e+06	0.40577	0.34246	0.65754	0.68491	1	False
LRP6__P1P2__secondary__FWD__66	LRP6__P1P2	2177.3	1761.8/1805.1	2177.3	1783.4	-0.28774	937.63	2.8973e+06	0.40573	0.34247	0.65753	0.68494	1	False
PRKCI__P1P2__primary__FWD__54	PRKCI__P1P2	1924.3	1164.3/2020.2	1924.3	1592.3	-0.2731	3.6636e+05	2.5606e+06	0.40572	0.34247	0.65753	0.68495	1	False
NPY4R__47083254__FWD__26	NPY4R__P1P2	2183.7	1872.5/1704.3	2183.7	1788.4	-0.28797	14140	2.9058e+06	0.40566	0.3425	0.6575	0.68499	1	False
USP1_+_62903191.23-P1P2	USP1__P1P2	1909.4	1677.7/1484.6	1909.4	1581.2	-0.27197	18648	2.5408e+06	0.40566	0.3425	0.6575	0.68499	1	False
LRP6_+_12419925.23-P1P2	LRP6__P1P2	1641.5	1322.4/1441.6	1641.5	1382	-0.24811	7104.4	2.1843e+06	0.40526	0.34264	0.65736	0.68529	1	False
PRPF40A__P1P2__secondary__FWD__39	PRPF40A__P1P2	1591.5	2278.6/2083.7	1591.5	2181.1	0.45442	18997	2.1178e+06	0.40515	0.60289	0.39711	0.79423	1	True
PPP2CA__P1P2__secondary__RVS__58	PPP2CA__P1P2	1634	1349/1404.2	1634	1376.6	-0.24717	1523.5	2.1744e+06	0.40514	0.34269	0.65731	0.68538	1	False
CHEK2__P1P2__secondary__RVS__53	CHEK2__P1P2	2152.9	1834.2/1697.5	2152.9	1765.8	-0.28575	9340.5	2.8648e+06	0.40503	0.34273	0.65727	0.68545	1	False
non-targeting_00833	negative_control__na	1766.9	1532.1/1418.9	1766.9	1475.5	-0.25988	6403	2.3512e+06	0.40499	0.34274	0.65726	0.68548	1	False
FAM178A_+_102672762.23-P1P2	FAM178A__P1P2	2014.7	1800.9/1522	2014.7	1661.4	-0.27795	38897	2.6809e+06	0.40486	0.34279	0.65721	0.68558	1	False
AK2__P1P2__primarysecondary__FWD__15	AK2__P1P2	1112	853.01/1134.7	1112	993.85	-0.16196	39671	1.4798e+06	0.40485	0.34279	0.65721	0.68559	1	False
HSPA13__P1P2__primary__FWD__67	HSPA13__P1P2	1423.5	1177.6/1266.1	1423.5	1221.8	-0.2203	3914.3	1.8943e+06	0.40474	0.34283	0.65717	0.68566	1	False
GGCT_+_30544395.23-P1P2	GGCT__P1P2	1557.5	2321/1959.1	1557.5	2140.1	0.45817	65496	2.0725e+06	0.40466	0.60148	0.39852	0.79704	1	True
ELK3__P1P2__secondary__FWD__61	ELK3__P1P2	1948.7	2710.5/2490.2	1948.7	2600.3	0.41598	24265	2.5932e+06	0.40465	0.6134	0.3866	0.77319	1	True
TPI1__P1P2__secondary__RVS__36	TPI1__P1P2	2016.8	1821.7/1505	2016.8	1663.3	-0.27781	50152	2.6837e+06	0.40464	0.34287	0.65713	0.68574	1	False
PDIA4_-_148725534.23-P1P2	PDIA4__P1P2	1940.2	1817.5/1394	1940.2	1605.8	-0.2728	89686	2.5818e+06	0.40457	0.3429	0.6571	0.68579	1	False
MLLT3__P1P2__secondary__FWD__68	MLLT3__P1P2	1491.6	1265.8/1278.5	1491.6	1272.1	-0.22941	80.921	1.9848e+06	0.40449	0.34293	0.65707	0.68586	1	False
JPH3__P1P2__primarysecondary__FWD__43	JPH3__P1P2	2022.1	1530.4/1805.1	2022.1	1667.8	-0.27779	37718	2.6908e+06	0.40435	0.34298	0.65702	0.68596	1	False
PAXIP1__P1P2__primary__RVS__38	PAXIP1__P1P2	1438.4	1111/1355.5	1438.4	1233.3	-0.22186	29894	1.9141e+06	0.40428	0.343	0.657	0.686	1	False
GMEB1__P1P2__primary__FWD__28	GMEB1__P1P2	1774.4	1577.9/1386.1	1774.4	1482	-0.25963	18389	2.3612e+06	0.40427	0.34301	0.65699	0.68602	1	False
UNC13B__P1P2__primary__FWD__6	UNC13B__P1P2	1218.4	1595.3/1870.8	1218.4	1733.1	0.50803	37930	1.6213e+06	0.40423	0.58706	0.41294	0.82588	1	True
ZSCAN10_-_3149226.23-P1P2	ZSCAN10__P1P2	1892.4	2260.3/2807.3	1892.4	2533.8	0.42089	1.4961e+05	2.5182e+06	0.40418	0.61171	0.38829	0.77657	1	True
ACADS_+_121164090.23-P1P2	ACADS__P1P2	1406.5	2164.6/1754.1	1406.5	1959.3	0.47794	84232	1.8717e+06	0.40408	0.59545	0.40455	0.8091	1	True
FAM60A_-_31478661.23-P1P2	FAM60A__P1P2	2477.1	1870/2161.8	2477.1	2015.9	-0.29712	42583	3.2963e+06	0.40405	0.34309	0.65691	0.68618	1	False
non-targeting_01374	negative_control__na	1258.8	942.06/1261.5	1258.8	1101.8	-0.19199	51029	1.675e+06	0.40403	0.3431	0.6569	0.68619	1	False
PPM1F__P1P2__secondary__FWD__73	PPM1F__P1P2	1791.4	1588.7/1401.9	1791.4	1495.3	-0.26047	17436	2.3838e+06	0.40376	0.34319	0.65681	0.68639	1	False
non-targeting_00488	negative_control__na	1643.6	1457.2/1313.6	1643.6	1385.4	-0.2464	10308	2.1871e+06	0.40371	0.34321	0.65679	0.68642	1	False
ARF1__P1P2__secondary__RVS__55	ARF1__P1P2	1896.6	1775.9/1372.5	1896.6	1574.2	-0.26866	81378	2.5238e+06	0.40368	0.34322	0.65678	0.68645	1	False
WDR86__151106329__FWD__35	WDR86__P1P2	1571.3	1276.6/1387.2	1571.3	1331.9	-0.23831	6117.9	2.0909e+06	0.40368	0.34322	0.65678	0.68645	1	False
PPFIBP1_+_27677120.23-P1P2	PPFIBP1__P1P2	2173.1	2847/2871.8	2173.1	2859.4	0.39583	308.79	2.8917e+06	0.40362	0.61834	0.38166	0.76332	1	True
GRWD1__P1P2__primary__RVS__37	GRWD1__P1P2	2229.4	2013.1/1639.8	2229.4	1826.4	-0.28749	69697	2.9666e+06	0.40347	0.3433	0.6567	0.6866	1	False
ZZZ3_-_78148236.23-P1P2	ZZZ3__P1P2	1889.2	1484.7/1653.3	1889.2	1569	-0.26778	14227	2.5139e+06	0.4034	0.34333	0.65667	0.68665	1	False
AMOTL1_+_94502016.23-P1P2	AMOTL1__P1P2	1857.3	1507.1/1583.1	1857.3	1545.1	-0.26533	2888.3	2.4715e+06	0.40336	0.34334	0.65666	0.68668	1	False
EVX2_+_176948182.23-P1P2	EVX2__P1P2	2211.3	3134.9/2671.4	2211.3	2903.2	0.39255	1.0743e+05	2.9426e+06	0.4033	0.61904	0.38096	0.76191	1	True
MYSM1_+_59165705.23-P1P2	MYSM1__P1P2	1693.6	1471.3/1374.8	1693.6	1423.1	-0.25093	4663.6	2.2536e+06	0.40326	0.34338	0.65662	0.68675	1	False
ZWILCH__P1P2__primary__RVS__18	ZWILCH__P1P2	1594.7	1356.5/1343.1	1594.7	1349.8	-0.24041	90.325	2.1221e+06	0.4032	0.3434	0.6566	0.6868	1	False
non-targeting_01398	negative_control__na	1781.8	1219.2/1758.7	1781.8	1488.9	-0.25893	1.4552e+05	2.3711e+06	0.40317	0.34341	0.65659	0.68682	1	False
POLE4__P1P2__secondary__FWD__35	POLE4__P1P2	1815.8	1602/1426.9	1815.8	1514.4	-0.26171	15337	2.4163e+06	0.4031	0.34344	0.65656	0.68687	1	False
SEC62__P1P2__primarysecondary__FWD__36	SEC62__P1P2	1284.3	1614.5/2007.8	1284.3	1811.1	0.49562	77346	1.709e+06	0.40302	0.58967	0.41033	0.82066	1	True
RIF1_+_152266417.23-P1P2	RIF1__P1P2	1489.5	1320.7/1224.2	1489.5	1272.4	-0.22704	4662	1.982e+06	0.40284	0.34353	0.65647	0.68707	1	False
FAM216A__P1P2__primary__RVS__53	FAM216A__P1P2	1552.2	1314.9/1322.7	1552.2	1318.8	-0.23493	30.312	2.0655e+06	0.4028	0.34355	0.65645	0.68709	1	False
RIF1_-_152266641.23-P1P2	RIF1__P1P2	1997.6	1349.8/1953.4	1997.6	1651.6	-0.27425	1.8216e+05	2.6582e+06	0.40264	0.34361	0.65639	0.68721	1	False
ARHGAP11A__32907502__RVS__240	ARHGAP11A__32907502	2057.2	1881.6/1511.8	2057.2	1696.7	-0.27778	68388	2.7375e+06	0.40261	0.34362	0.65638	0.68724	1	False
CNOT11__P1P2__primary__FWD__41	CNOT11__P1P2	1781.8	1513/1466.5	1781.8	1489.7	-0.25815	1079.3	2.3711e+06	0.40254	0.34365	0.65635	0.68729	1	False
non-targeting_00008	negative_control__na	1590.5	1419.7/1275.1	1590.5	1347.4	-0.23907	10459	2.1164e+06	0.40252	0.34365	0.65635	0.6873	1	False
PTBP1__P1P2__primary__RVS__54	PTBP1__P1P2	1837.1	2511.6/2421.1	1837.1	2466.4	0.42475	4092.8	2.4446e+06	0.40246	0.60946	0.39054	0.78108	1	True
GNE__P1P2__primarysecondary__FWD__378	GNE__P1P2	1468.2	1395.6/1118.8	1468.2	1257.2	-0.22364	38302	1.9537e+06	0.40242	0.34369	0.65631	0.68737	1	False
non-targeting_00406	negative_control__na	1916.8	1676.1/1506.1	1916.8	1591.1	-0.26856	14440	2.5507e+06	0.40239	0.3437	0.6563	0.68739	1	False
SPAG9_+_49198209.23-P1P2	SPAG9__P1P2	1489.5	1380.6/1165.3	1489.5	1272.9	-0.22645	23191	1.982e+06	0.40238	0.3437	0.6563	0.68741	1	False
INPP4A__P1P2__primarysecondary__FWD__67	INPP4A__P1P2	1676.6	2178.7/2375.8	1676.6	2277.3	0.44157	19426	2.231e+06	0.40217	0.60447	0.39553	0.79106	1	True
KCTD10__P1P2__primary__RVS__36	KCTD10__P1P2	2101.8	3074.2/2474.3	2101.8	2774.3	0.40029	1.7989e+05	2.7969e+06	0.40208	0.6161	0.3839	0.7678	1	True
LOC730183_+_30709827.23-NM_001256932	LOC730183__NM_001256932	1925.3	2008.1/1187.9	1925.3	1598	-0.26869	3.3636e+05	2.562e+06	0.402	0.34384	0.65616	0.68768	1	False
HEATR3__P1P2__primarysecondary__RVS__65	HEATR3__P1P2	2519.6	3475.3/3036	2519.6	3255.7	0.3696	96476	3.3529e+06	0.40196	0.62444	0.37556	0.75111	1	True
ZC3H7B_-_41697574.23-P1P2	ZC3H7B__P1P2	1428.9	1855.8/2109.7	1428.9	1982.8	0.47237	32229	1.9014e+06	0.4017	0.59533	0.40467	0.80935	1	True
ATP1A1__P1P2__primary__RVS__-155	ATP1A1__P1P2	1728.7	2232.8/2442.6	1728.7	2337.7	0.43523	22014	2.3003e+06	0.40157	0.60587	0.39413	0.78826	1	True
TADA2B__P1P2__secondary__FWD__74	TADA2B__P1P2	1849.9	1361.5/1722.4	1849.9	1542	-0.2625	65135	2.4616e+06	0.40152	0.34402	0.65598	0.68804	1	False
non-targeting_00441	negative_control__na	1948.7	1570.4/1662.4	1948.7	1616.4	-0.26961	4234.4	2.5932e+06	0.40144	0.34405	0.65595	0.6881	1	False
non-targeting_01073	negative_control__na	1524.5	1400.6/1200.4	1524.5	1300.5	-0.22916	20047	2.0287e+06	0.40094	0.34423	0.65577	0.68847	1	False
AP1G1__P1P2__primary__FWD__75	AP1G1__P1P2	1717	1782.6/1104.1	1717	1443.4	-0.25029	2.3016e+05	2.2848e+06	0.40092	0.34424	0.65576	0.68848	1	False
KLF5__P1P2__primarysecondary__FWD__25	KLF5__P1P2	1588.3	1279.9/1415.5	1588.3	1347.7	-0.23682	9193.4	2.1136e+06	0.40092	0.34424	0.65576	0.68848	1	False
MESDC2_+_81282113.23-P1P2	MESDC2__P1P2	2450.5	2011.4/1989.7	2450.5	2000.6	-0.29256	237.02	3.2609e+06	0.40073	0.34431	0.65569	0.68862	1	False
non-targeting_01672	negative_control__na	1970	1510.5/1756.4	1970	1633.4	-0.27015	30242	2.6215e+06	0.4007	0.34432	0.65568	0.68864	1	False
SLTM_+_59225742.23-P1P2	SLTM__P1P2	2177.3	1736/1845.9	2177.3	1790.9	-0.28171	6035.7	2.8973e+06	0.40056	0.34437	0.65563	0.68874	1	False
GART__P1P2__primary__RVS__34	GART__P1P2	1958.3	2569/2640.8	1958.3	2604.9	0.41145	2577.2	2.6059e+06	0.40056	0.61196	0.38804	0.77609	1	True
PPP6R3__P1P2__primarysecondary__RVS__45	PPP6R3__P1P2	2227.3	1820.9/1837.9	2227.3	1829.4	-0.28377	145.49	2.9638e+06	0.40035	0.34445	0.65555	0.6889	1	False
non-targeting_01036	negative_control__na	1826.5	1459.7/1592.2	1826.5	1525.9	-0.25921	8778	2.4305e+06	0.40034	0.34445	0.65555	0.68891	1	False
PRCP_-_82611391.23-P1	PRCP__P1	1407.6	1501.3/928.59	1407.6	1214.9	-0.21218	1.64e+05	1.8731e+06	0.40027	0.34448	0.65552	0.68896	1	False
CRLS1__P1P2__primary__RVS__72	CRLS1__P1P2	1404.4	1250/1175.5	1404.4	1212.7	-0.21156	2776.4	1.8688e+06	0.40015	0.34452	0.65548	0.68904	1	False
HLA-DMA__P2__primarysecondary__RVS__44	HLA-DMA__P2	2043.4	1728.5/1651.1	2043.4	1689.8	-0.27395	2996.7	2.7191e+06	0.40006	0.34456	0.65544	0.68912	1	False
non-targeting_01752	negative_control__na	2300.6	2890.3/3110.8	2300.6	3000.5	0.38303	24314	3.0614e+06	0.4	0.61955	0.38045	0.76089	1	True
non-targeting_01758	negative_control__na	1661.7	1339/1467.6	1661.7	1403.3	-0.24364	8269.3	2.2112e+06	0.39998	0.34458	0.65542	0.68917	1	False
C1D_-_68290017.23-P1P2	C1D__P1P2	1779.7	1597.8/1385	1779.7	1491.4	-0.25481	22659	2.3682e+06	0.39996	0.34459	0.65541	0.68919	1	False
ZFAT_-_135725256.23-P1	ZFAT__P1	1602.2	1260/1458.6	1602.2	1359.3	-0.23703	19722	2.132e+06	0.39983	0.34464	0.65536	0.68928	1	False
ADD1__P1P2__secondary__FWD__40	ADD1__P1P2	2183.7	1815.9/1777.9	2183.7	1796.9	-0.28112	720.76	2.9058e+06	0.3998	0.34465	0.65535	0.6893	1	False
LCOR_+_98592971.23-P1P2	LCOR__P1P2	1771.2	1474.7/1495.9	1771.2	1485.3	-0.25381	226.07	2.3569e+06	0.39975	0.34467	0.65533	0.68934	1	False
UQCRC2_+_21965146.23-P1P2	UQCRC2__P1P2	1690.4	1522.9/1327.2	1690.4	1425.1	-0.24617	19156	2.2494e+06	0.39968	0.3447	0.6553	0.68939	1	False
non-targeting_01264	negative_control__na	1994.5	1751.8/1554.8	1994.5	1653.3	-0.27049	19400	2.654e+06	0.39966	0.3447	0.6553	0.68941	1	False
NKRF__P1P2__secondary__FWD__50	NKRF__P1P2	1994.5	1748.5/1558.2	1994.5	1653.3	-0.27046	18097	2.654e+06	0.39964	0.34471	0.65529	0.68943	1	False
non-targeting_01130	negative_control__na	1338.5	1047.7/1281.9	1338.5	1164.8	-0.20033	27415	1.7811e+06	0.39957	0.34473	0.65527	0.68947	1	False
HAX1__P1P2__primarysecondary__RVS__94	HAX1__P1P2	1907.3	1255/1920.6	1907.3	1587.8	-0.26435	2.2153e+05	2.538e+06	0.39947	0.34477	0.65523	0.68955	1	False
EYA3_-_28415107.23-P1P2	EYA3__P1P2	1888.1	1601.2/1545.8	1888.1	1573.5	-0.26287	1534.9	2.5125e+06	0.39941	0.3448	0.6552	0.68959	1	False
PARL__P1P2__primarysecondary__FWD__28	PARL__P1P2	1793.5	1511.3/1493.7	1793.5	1502.5	-0.25529	155.21	2.3866e+06	0.39938	0.34481	0.65519	0.68961	1	False
TFAP4__P1P2__primary__FWD__53	TFAP4__P1P2	1737.2	2021.4/2666.9	1737.2	2344.1	0.43211	2.0829e+05	2.3116e+06	0.39922	0.60514	0.39486	0.78972	1	True
non-targeting_00369	negative_control__na	1941.3	1453/1774.5	1941.3	1613.8	-0.26643	51674	2.5833e+06	0.39921	0.34487	0.65513	0.68974	1	False
ZEB2__P1__primarysecondary__FWD__54	ZEB2__P1	2568.5	2026.4/2162.9	2568.5	2094.7	-0.2941	9317.3	3.4179e+06	0.39914	0.34489	0.65511	0.68979	1	False
USP42_+_6144628.23-P1P2	USP42__P1P2	1538.4	1498.8/1126.8	1538.4	1312.8	-0.22861	69207	2.0471e+06	0.39913	0.3449	0.6551	0.6898	1	False
PINK1_+_20960036.23-P1P2	PINK1__P1P2	1898.8	2574.8/2491.3	1898.8	2533.1	0.41564	3487.1	2.5267e+06	0.39906	0.60975	0.39025	0.78049	1	True
PKMYT1__P1P2__secondary__FWD__27	PKMYT1__P1P2	2400.6	1641.9/2287.5	2400.6	1964.7	-0.28892	2.0837e+05	3.1944e+06	0.39894	0.34497	0.65503	0.68994	1	False
LOC643037_-_94245692.23-P1P2	LOC643037__P1P2	1626.6	1299.9/1457.4	1626.6	1378.7	-0.23843	12407	2.1645e+06	0.39878	0.34503	0.65497	0.69005	1	False
TAF6__P1P2__secondary__FWD__95	TAF6__P1P2	1821.2	1478.8/1569.5	1821.2	1524.2	-0.25666	4114.2	2.4234e+06	0.39861	0.34509	0.65491	0.69018	1	False
PPP6R3_-_68228274.23-P1P2	PPP6R3__P1P2	1288.5	1264.1/994.27	1288.5	1129.2	-0.19027	36410	1.7146e+06	0.39851	0.34513	0.65487	0.69025	1	False
SUPT3H_+_45345518.23-P1P2	SUPT3H__P1P2	2219.8	1824.2/1828.9	2219.8	1826.5	-0.28121	10.903	2.9539e+06	0.39843	0.34516	0.65484	0.69032	1	False
GNB1_-_1822505.23-P1P2	GNB1__P1P2	2144.4	1961.5/1576.3	2144.4	1768.9	-0.27753	74180	2.8535e+06	0.39839	0.34517	0.65483	0.69035	1	False
SOX4__P1__primarysecondary__FWD__-3	SOX4__P1	1664.9	2519.1/1996.5	1664.9	2257.8	0.43926	1.3657e+05	2.2154e+06	0.39834	0.60247	0.39753	0.79507	1	True
RBL1_-_35724244.23-P1P2	RBL1__P1P2	1824.3	2728/2161.8	1824.3	2444.9	0.42219	1.6028e+05	2.4276e+06	0.39827	0.60734	0.39266	0.78532	1	True
C14orf119_+_23564097.23-P1P2	C14orf119__P1P2	1805.2	1492.1/1533.3	1805.2	1512.7	-0.25486	846.96	2.4022e+06	0.39822	0.34524	0.65476	0.69047	1	False
CREBBP__P1P2__primary__FWD__53	CREBBP__P1P2	1700	1589.5/1278.5	1700	1434	-0.24529	48363	2.2621e+06	0.3982	0.34524	0.65476	0.69048	1	False
BEND2__P1P2__primary__RVS__43	BEND2__P1P2	1575.6	1292.4/1390.6	1575.6	1341.5	-0.23185	4821.7	2.0966e+06	0.39814	0.34526	0.65474	0.69053	1	False
LNP1_-_100120054.23-P1P2	LNP1__P1P2	1158.8	1724.3/1582	1158.8	1653.2	0.5122	10130	1.542e+06	0.39809	0.58129	0.41871	0.83741	1	True
ARHGAP11A__32907502__FWD__89	ARHGAP11A__32907502	1704.2	1266.6/1608	1704.2	1437.3	-0.24556	58286	2.2678e+06	0.39808	0.34528	0.65472	0.69057	1	False
MTCH2__P1P2__secondary__RVS__46	MTCH2__P1P2	1558.6	1360.7/1297.8	1558.6	1329.2	-0.22949	1978.1	2.074e+06	0.39787	0.34536	0.65464	0.69072	1	False
FAM115A__143579171__FWD__62	FAM115A__143579171	1846.7	1630.3/1458.6	1846.7	1544.4	-0.2577	14745	2.4574e+06	0.39777	0.3454	0.6546	0.6908	1	False
