sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BIVM__P1__primarysecondary__RVS__14	BIVM__P1	2604.1	1494.2/1772.5	2604.1	1633.3	-0.67264	38744	3.0402e+08	1.5029	0.066437	0.93356	0.13287	0.33636	False
IPO5__P1P2__primarysecondary__FWD__-2	IPO5__P1P2	2476	1557/1516.6	2476	1536.8	-0.68772	813.86	2.6822e+08	1.5027	0.066453	0.93355	0.13291	0.33636	False
ZC3H14__P1P2__primary__FWD__54	ZC3H14__P1P2	2036.2	1078/1348.1	2036.2	1213.1	-0.74677	36484	1.6503e+08	1.5026	0.066477	0.93352	0.13295	0.33636	False
FZR1__P1P2__secondary__RVS__49	FZR1__P1P2	2476	1532.3/1542.9	2476	1537.6	-0.687	55.617	2.6822e+08	1.5025	0.066486	0.93351	0.13297	0.33636	False
MBD6_-_57916653.23-P1P2	MBD6__P1P2	2555.2	1666.9/1529.1	2555.2	1598	-0.67681	9493.5	2.9002e+08	1.5023	0.066513	0.93349	0.13303	0.33636	False
BRPF1__P1P2__primary__RVS__32	BRPF1__P1P2	2360.9	1357.3/1546.6	2360.9	1452	-0.70093	17914	2.3829e+08	1.5023	0.066516	0.93348	0.13303	0.33636	False
FGD1__P1P2__primary__RVS__46	FGD1__P1P2	2966.2	1467.2/2365.5	2966.2	1916.3	-0.62998	4.0339e+05	4.2005e+08	1.5019	0.066561	0.93344	0.13312	0.33636	False
ERCC1__P1P2__secondary__FWD__37	ERCC1__P1P2	2105.3	1170/1363.1	2105.3	1266.5	-0.7327	18648	1.7929e+08	1.5011	0.06666	0.93334	0.13332	0.33636	False
MPHOSPH8_-_20208204.23-P1	MPHOSPH8__P1	2478.2	1319.2/1767.5	2478.2	1543.4	-0.68285	1.0052e+05	2.688e+08	1.5011	0.066667	0.93333	0.13333	0.33636	False
SMURF2__P1P2__secondary__FWD__-52	SMURF2__P1P2	2152.8	1349.5/1254.5	2152.8	1302	-0.72509	4508.4	1.8951e+08	1.5008	0.066698	0.9333	0.1334	0.33636	False
RABL5_-_100964652.23-P1P2	RABL5__P1P2	1841.9	524.98/1631.5	1841.9	1078.2	-0.77197	6.1217e+05	1.2864e+08	1.5007	0.066717	0.93328	0.13343	0.33636	False
OGFR__P1P2__secondary__FWD__28	OGFR__P1P2	2399	1674.8/1296.9	2399	1485.9	-0.69077	71375	2.4797e+08	1.5004	0.06676	0.93324	0.13352	0.33636	False
PNKP_+_50370409.23-P1P2	PNKP__P1P2	2180.2	1340.5/1306.9	2180.2	1323.7	-0.71944	563.01	1.9555e+08	1.5002	0.066782	0.93322	0.13356	0.33636	False
TATDN2__P1P2__secondary__FWD__70	TATDN2__P1P2	2537.9	1818.3/1364.3	2537.9	1591.3	-0.67305	1.0306e+05	2.8518e+08	1.5002	0.066783	0.93322	0.13357	0.33636	False
ZNF460__P1P2__secondary__FWD__71	ZNF460__P1P2	2290.3	1476.2/1335.6	2290.3	1405.9	-0.70363	9881	2.21e+08	1.4999	0.06682	0.93318	0.13364	0.33636	False
CCDC137__P1P2__secondary__FWD__74	CCDC137__P1P2	2430.7	1472.9/1550.3	2430.7	1511.6	-0.68492	3002.3	2.5618e+08	1.4997	0.066846	0.93315	0.13369	0.33636	False
TRIM24_-_138145197.23-P1P2	TRIM24__P1P2	2491.1	1637.7/1477.9	2491.1	1557.8	-0.6769	12769	2.723e+08	1.4995	0.066869	0.93313	0.13374	0.33636	False
SMN1__70220656__FWD__45	SMN1__70220656	2453.7	1417.9/1642.7	2453.7	1530.3	-0.68079	25273	2.6225e+08	1.4993	0.066904	0.9331	0.13381	0.33636	False
FDX1__P1P2__primary__FWD__48	FDX1__P1P2	2392.5	1485.2/1484.2	2392.5	1484.7	-0.688	0.50822	2.4631e+08	1.4991	0.066927	0.93307	0.13385	0.33636	False
ZFAT_-_135725271.23-P1	ZFAT__P1	2215.5	996.11/1710.1	2215.5	1353.1	-0.71091	2.549e+05	2.035e+08	1.4989	0.066953	0.93305	0.13391	0.33636	False
PRC1_+_91537726.23-P1P2	PRC1__P1P2	3175.6	2383.7/1805	3175.6	2094.3	-0.60031	1.6746e+05	4.9762e+08	1.4988	0.066963	0.93304	0.13393	0.33636	False
SNRNP40_-_31769252.23-P1P2	SNRNP40__P1P2	2150	1205.9/1404.3	2150	1305.1	-0.71973	19685	1.8888e+08	1.4988	0.066967	0.93303	0.13393	0.33636	False
ATG16L1_+_234160346.23-P1P2	ATG16L1__P1P2	3564.3	42215/42063	3564.3	42139	3.5631	11549	6.6288e+08	1.4982	0.87923	0.12077	0.24154	0.33636	True
CCR6__ENST00000400926.2__secondary__FWD__28	CCR6__ENST00000400926.2	2412.7	1528.9/1476.7	2412.7	1502.8	-0.6826	1364.8	2.515e+08	1.4981	0.06706	0.93294	0.13412	0.33636	False
VGLL3__P1P2__primary__FWD__58	VGLL3__P1P2	2842.4	1876.7/1790	2842.4	1833.3	-0.63234	3756.1	3.7785e+08	1.498	0.067061	0.93294	0.13412	0.33636	False
FBXO42__P1P2__primarysecondary__RVS__15	FBXO42__P1P2	2383.2	1347.2/1614	2383.2	1480.6	-0.68632	35587	2.4393e+08	1.498	0.067062	0.93294	0.13412	0.33636	False
COG6_-_40230016.23-P1P2	COG6__P1P2	2697	1337.1/2103.3	2697	1720.2	-0.64845	2.9353e+05	3.3165e+08	1.498	0.067062	0.93294	0.13412	0.33636	False
ARHGAP21_+_25012741.23-P1P2	ARHGAP21__P1P2	1849.8	1493/686.54	1849.8	1089.8	-0.76278	3.2522e+05	1.3002e+08	1.4979	0.067085	0.93291	0.13417	0.33636	False
NDC1__P1P2__secondary__RVS__15	NDC1__P1P2	2613.5	1683.7/1630.2	2613.5	1657	-0.6571	1431.7	3.0674e+08	1.4977	0.067108	0.93289	0.13422	0.33636	False
S100A16__P1P2__primary__FWD__9	S100A16__P1P2	2872.6	1711.8/2007.2	2872.6	1859.5	-0.62718	43637	3.8791e+08	1.4974	0.06715	0.93285	0.1343	0.33636	False
SNRNP40__P1P2__primary__FWD__80	SNRNP40__P1P2	1979.4	1493/875.03	1979.4	1184	-0.74084	1.9097e+05	1.5382e+08	1.4973	0.067153	0.93285	0.13431	0.33636	False
HYDIN__71263838__FWD__45	HYDIN__71263838	2540.1	1585/1619	2540.1	1602	-0.66465	576.94	2.8578e+08	1.4973	0.067163	0.93284	0.13433	0.33636	False
non-targeting_01703	negative_control__na	2287.4	1312.4/1512.9	2287.4	1412.7	-0.69492	20090	2.2031e+08	1.4966	0.067245	0.93276	0.13449	0.33636	False
RPS13__P1P2__primarysecondary__FWD__100	RPS13__P1P2	2733.7	1956.3/1551.6	2733.7	1754	-0.63994	81905	3.4298e+08	1.4965	0.067266	0.93273	0.13453	0.33636	False
non-targeting_01360	negative_control__na	2241.4	1526.7/1232	2241.4	1379.4	-0.69997	43413	2.0946e+08	1.4962	0.067298	0.9327	0.1346	0.33636	False
SRCAP__P1P2__primary__FWD__61	SRCAP__P1P2	2475.3	1374.1/1738.8	2475.3	1556.5	-0.66897	66499	2.6802e+08	1.496	0.067331	0.93267	0.13466	0.33636	False
UQCRC2_+_21965125.23-P1P2	UQCRC2__P1P2	2324.9	1383.1/1502.9	2324.9	1443	-0.68768	7175.4	2.2937e+08	1.4958	0.067352	0.93265	0.1347	0.33636	False
NEUROD1__P1P2__primary__RVS__71	NEUROD1__P1P2	3103.7	1728.6/2370.4	3103.7	2049.5	-0.59844	2.0598e+05	4.7008e+08	1.4956	0.067381	0.93262	0.13476	0.33636	False
ZMIZ1__P1P2__secondary__FWD__247	ZMIZ1__P1P2	2923	1718.5/2093.3	2923	1905.9	-0.61669	70245	4.0503e+08	1.4955	0.067391	0.93261	0.13478	0.33636	False
PRMT7_-_68344998.23-P1P2	PRMT7__P1P2	2290.3	2038.2/797.64	2290.3	1417.9	-0.69138	7.6951e+05	2.21e+08	1.4955	0.067393	0.93261	0.13479	0.33636	False
ZCCHC8_-_122984984.23-P1P2	ZCCHC8__P1P2	2628.6	2060.6/1290.7	2628.6	1675.7	-0.64924	2.9641e+05	3.1116e+08	1.4955	0.067393	0.93261	0.13479	0.33636	False
RNF2_+_185015084.23-P1P2	RNF2__P1P2	2006.7	1318.1/1098.5	2006.7	1208.3	-0.73143	24108	1.5916e+08	1.4954	0.067399	0.9326	0.1348	0.33636	False
GOLGA7__P1P2__primary__FWD__48	GOLGA7__P1P2	2925.2	1592.9/2223.2	2925.2	1908	-0.61617	1.9862e+05	4.0577e+08	1.4954	0.067405	0.9326	0.13481	0.33636	False
TIMM10__P1P2__secondary__RVS__59	TIMM10__P1P2	2457.3	1570.4/1520.4	2457.3	1545.4	-0.66873	1253.1	2.6321e+08	1.4951	0.067447	0.93255	0.13489	0.33636	False
IRX1__P1P2__primarysecondary__FWD__35	IRX1__P1P2	2764.6	1825.1/1741.3	2764.6	1783.2	-0.63233	3507.5	3.527e+08	1.495	0.06746	0.93254	0.13492	0.33636	False
ARHGEF18_-_7460095.23-P1P2	ARHGEF18__P1P2	2309	1559.2/1308.2	2309	1433.7	-0.68716	31513	2.2551e+08	1.4949	0.067474	0.93253	0.13495	0.33636	False
ZFYVE9_+_52607802.23-P1P2	ZFYVE9__P1P2	2666	1359.6/2057.1	2666	1708.3	-0.64179	2.4331e+05	3.2228e+08	1.4944	0.06754	0.93246	0.13508	0.33636	False
SREK1IP1__P1P2__primary__FWD__62	SREK1IP1__P1P2	2283.8	1843/989.87	2283.8	1416.4	-0.68879	3.6394e+05	2.1945e+08	1.4943	0.067555	0.93245	0.13511	0.33636	False
ATRIP__P1P2__primary__FWD__95	ATRIP__P1P2	2847.4	1830.7/1871.1	2847.4	1850.9	-0.62114	818.31	3.7951e+08	1.4942	0.06756	0.93244	0.13512	0.33636	False
VPS26A_+_70884356.23-P1P2	VPS26A__P1P2	2306.1	1672.5/1195.8	2306.1	1434.2	-0.68488	1.1362e+05	2.2482e+08	1.4939	0.067599	0.9324	0.1352	0.33636	False
CNR1__P1P2__primary__FWD__63	CNR1__P1P2	2090.9	1207/1340.6	2090.9	1273.8	-0.71455	8929.1	1.7626e+08	1.4939	0.067606	0.93239	0.13521	0.33636	False
PKMYT1__P1P2__secondary__RVS__72	PKMYT1__P1P2	2998.6	2178.4/1766.3	2998.6	1972.4	-0.6041	84930	4.3153e+08	1.4938	0.067613	0.93239	0.13523	0.33636	False
FAM69B_-_139607040.23-P1P2	FAM69B__P1P2	1954.9	1423.5/927.46	1954.9	1175.5	-0.73336	1.2303e+05	1.4914e+08	1.4933	0.067682	0.93232	0.13536	0.33636	False
SSBP3__P1P2__primarysecondary__RVS__54	SSBP3__P1P2	2764.6	2163.8/1414.3	2764.6	1789.1	-0.6276	2.8093e+05	3.527e+08	1.4933	0.067683	0.93232	0.13537	0.33636	False
RPL14_+_40499019.23-P1P2	RPL14__P1P2	197.22	72.913/77.392	197.22	75.153	-1.3801	10.03	5.0088e+05	1.4931	0.067701	0.9323	0.1354	0.33636	False
ABHD16A__31670342__FWD__26	ABHD16A__P1P2	2874	1543.5/2208.2	2874	1875.8	-0.61527	2.2088e+05	3.8839e+08	1.4931	0.067702	0.9323	0.1354	0.33636	False
GFRA4__3643246__FWD__18	GFRA4__ENST00000290417.2_ENST00000319242.3	2417	1524.5/1517.9	2417	1521.2	-0.66768	21.558	2.5262e+08	1.4929	0.067734	0.93227	0.13547	0.33636	False
SNRK__P1P2__secondary__FWD__75	SNRK__P1P2	2884.1	1670.3/2099.6	2884.1	1884.9	-0.61336	92148	3.9178e+08	1.4928	0.067741	0.93226	0.13548	0.33636	False
MESDC2_-_81282085.23-P1P2	MESDC2__P1P2	3375.7	2310.8/2254.4	3375.7	2282.6	-0.56433	1592.5	5.7916e+08	1.4927	0.067764	0.93224	0.13553	0.33636	False
LCOR__P1P2__secondary__FWD__55	LCOR__P1P2	2322	2172.8/726.49	2322	1449.7	-0.67927	1.0459e+06	2.2867e+08	1.4926	0.067765	0.93223	0.13553	0.33636	False
POC1B__P1P2__secondary__FWD__42	POC1B__P1P2	2800.6	2037.1/1602.8	2800.6	1819.9	-0.62159	94318	3.6422e+08	1.4925	0.067779	0.93222	0.13556	0.33636	False
NAA15_-_140222859.23-P1P2	NAA15__P1P2	2908.6	2461.1/1350.6	2908.6	1905.9	-0.60962	6.1659e+05	4.0009e+08	1.4924	0.067795	0.9322	0.13559	0.33636	False
non-targeting_01034	negative_control__na	2983.5	1710.7/2221.9	2983.5	1966.3	-0.60126	1.3068e+05	4.2615e+08	1.4922	0.067821	0.93218	0.13564	0.33636	False
HSPA14__P1P2__secondary__FWD__44	HSPA14__P1P2	2802.1	1878.9/1766.3	2802.1	1822.6	-0.62021	6343.2	3.6468e+08	1.4921	0.067837	0.93216	0.13567	0.33636	False
FAM192A__P1P2__secondary__FWD__-7	FAM192A__P1P2	2096.7	1309.1/1255.8	2096.7	1282.4	-0.70882	1421.8	1.7747e+08	1.4921	0.067837	0.93216	0.13567	0.33636	False
SMURF2_+_62658448.23-P1P2	SMURF2__P1P2	2347.2	1324.8/1616.5	2347.2	1470.6	-0.67411	42549	2.3488e+08	1.492	0.067853	0.93215	0.13571	0.33636	False
OGFR__P1P2__secondary__RVS__67	OGFR__P1P2	2797.8	2003.4/1637.7	2797.8	1820.6	-0.61959	66875	3.6329e+08	1.4917	0.067888	0.93211	0.13578	0.33636	False
MED19__P1P2__primary__RVS__222	MED19__P1P2	2089.5	1273.2/1283.2	2089.5	1278.2	-0.70861	50.317	1.7596e+08	1.4916	0.067897	0.9321	0.13579	0.33636	False
ZC3H14__P1P2__primary__FWD__65	ZC3H14__P1P2	3041.8	1734.2/2296.8	3041.8	2015.5	-0.59352	1.5825e+05	4.4713e+08	1.4916	0.067905	0.9321	0.13581	0.33636	False
FAF1__P1P2__primary__RVS__48	FAF1__P1P2	2664.6	1382/2050.9	2664.6	1716.4	-0.6342	2.2372e+05	3.2185e+08	1.4916	0.067906	0.93209	0.13581	0.33636	False
SLC11A2__P1__primarysecondary__FWD__50	SLC11A2__P1	2879.8	2167.2/1606.5	2879.8	1886.9	-0.60972	1.5719e+05	3.9033e+08	1.4913	0.067935	0.93206	0.13587	0.33636	False
RIF1__P1P2__primary__RVS__39	RIF1__P1P2	2559.5	1599.6/1671.4	2559.5	1635.5	-0.6458	2578.6	2.9124e+08	1.4913	0.06794	0.93206	0.13588	0.33636	False
MID1IP1_+_38663591.23-P1P2	MID1IP1__P1P2	2625	1448.2/1926.1	2625	1687.1	-0.63745	1.1419e+05	3.1011e+08	1.4911	0.067969	0.93203	0.13594	0.33636	False
FAM192A__P1P2__secondary__RVS__195	FAM192A__P1P2	2078	1292.3/1250.8	2078	1271.5	-0.70821	860.83	1.7356e+08	1.4909	0.067995	0.932	0.13599	0.33636	False
PDS5A_-_39979449.23-P1P2	PDS5A__P1P2	2355.1	1682.6/1277	2355.1	1479.8	-0.67002	82275	2.3685e+08	1.4909	0.067998	0.932	0.136	0.33636	False
ZFC3H1__P1P2__primary__FWD__56	ZFC3H1__P1P2	1982.3	1145.3/1258.2	1982.3	1201.8	-0.7215	6378.3	1.5438e+08	1.4905	0.068044	0.93196	0.13609	0.33636	False
non-targeting_00744	negative_control__na	2559.5	1873.3/1403	2559.5	1638.2	-0.64345	1.1058e+05	2.9124e+08	1.4905	0.068051	0.93195	0.1361	0.33636	False
CHEK2_+_29138256.23-P1P2	CHEK2__P1P2	3125.2	2149.3/2029.7	3125.2	2089.5	-0.58061	7151	4.7824e+08	1.4899	0.068121	0.93188	0.13624	0.33636	False
FUBP3__P1P2__secondary__FWD__54	FUBP3__P1P2	3579.4	2492.5/2435.4	3579.4	2463.9	-0.53858	1633.7	6.6988e+08	1.4899	0.068124	0.93188	0.13625	0.33636	False
GNE_+_36257972.23-P1P2	GNE__P1P2	2643	1608.6/1802.5	2643	1705.5	-0.63165	18800	3.1541e+08	1.4898	0.068145	0.93186	0.13629	0.33636	False
FKBPL__P1P2__secondary__FWD__57	FKBPL__P1P2	2473.1	1705.1/1444.2	2473.1	1574.6	-0.65098	34012	2.6744e+08	1.4894	0.068193	0.93181	0.13639	0.33636	False
DCUN1D1__P1P2__primary__FWD__68	DCUN1D1__P1P2	2271.6	1238.4/1605.3	2271.6	1421.8	-0.67557	67292	2.1654e+08	1.4889	0.068257	0.93174	0.13651	0.33636	False
non-targeting_01016	negative_control__na	2814.3	2074.1/1614	2814.3	1844.1	-0.60963	1.0585e+05	3.6865e+08	1.4888	0.068275	0.93173	0.13655	0.33636	False
TM9SF3__P1P2__primary__FWD__0	TM9SF3__P1P2	2137.7	1045.5/1597.8	2137.7	1321.6	-0.69335	1.5252e+05	1.8622e+08	1.4886	0.068292	0.93171	0.13658	0.33636	False
MESDC2_-_81281776.23-P1P2	MESDC2__P1P2	2652.4	1458.3/1976	2652.4	1717.1	-0.62698	1.3402e+05	3.1819e+08	1.4885	0.068315	0.93168	0.13663	0.33636	False
NCSTN__P1P2__primary__FWD__36	NCSTN__P1P2	3119.5	2398.3/1783.8	3119.5	2091	-0.57687	1.8882e+05	4.7605e+08	1.4884	0.068325	0.93167	0.13665	0.33636	False
PSPH__P2__primarysecondary__FWD__65	PSPH__P2	2364.4	1440.3/1547.8	2364.4	1494.1	-0.66189	5780.6	2.392e+08	1.4884	0.068327	0.93167	0.13665	0.33636	False
ICMT_+_6295590.23-P1P2	ICMT__P1P2	2510.6	1755.5/1459.2	2510.6	1607.4	-0.64298	43901	2.7761e+08	1.4882	0.068354	0.93165	0.13671	0.33636	False
BUB1__P1P2__primarysecondary__FWD__25	BUB1__P1P2	1842.6	2029.2/182.25	1842.6	1105.7	-0.73622	1.7057e+06	1.2877e+08	1.4878	0.068395	0.9316	0.13679	0.33636	False
CHAMP1_-_115080021.23-P1P2	CHAMP1__P1P2	2644.4	1645.6/1781.3	2644.4	1713.4	-0.62577	9203	3.1584e+08	1.4877	0.068416	0.93158	0.13683	0.33636	False
AGO1__36348590__FWD__7	AGO1__36348590	2307.6	1931.6/973.64	2307.6	1452.6	-0.66734	4.5888e+05	2.2517e+08	1.4877	0.068421	0.93158	0.13684	0.33636	False
DHRSX_-_2418607.23-P1P2	DHRSX__P1P2	1713.8	761.67/1265.7	1713.8	1013.7	-0.75696	1.2704e+05	1.0755e+08	1.4874	0.068449	0.93155	0.1369	0.33636	False
NKRF_+_118739757.23-P1P2	NKRF__P1P2	3285.8	1726.4/2736.2	3285.8	2231.3	-0.55815	5.0987e+05	5.4158e+08	1.4874	0.068453	0.93155	0.13691	0.33636	False
PHYH__P1P2__primary__FWD__82	PHYH__P1P2	3303.8	2239/2256.9	3303.8	2247.9	-0.5553	159.36	5.4898e+08	1.487	0.068508	0.93149	0.13702	0.33636	False
CENPQ__P1P2__primary__RVS__434	CENPQ__P1P2	2450.1	1349.5/1778.8	2450.1	1564.1	-0.64716	92155	2.613e+08	1.487	0.068511	0.93149	0.13702	0.33636	False
ARF1__P1P2__primary__RVS__30	ARF1__P1P2	2562.4	1686/1617.7	2562.4	1651.9	-0.63308	2328.1	2.9206e+08	1.4868	0.068528	0.93147	0.13706	0.33636	False
C6orf47__31627766__RVS__17	C6orf47__P1P2	2363	1336/1658.9	2363	1497.5	-0.65775	52145	2.3884e+08	1.4868	0.068533	0.93147	0.13707	0.33636	False
C6orf47_+_31628484.23-P1P2	C6orf47__P1P2	2702	1905.8/1619	2702	1762.4	-0.6162	41142	3.3319e+08	1.4866	0.068558	0.93144	0.13712	0.33636	False
TRAPPC13_+_64920828.23-P1P2	TRAPPC13__P1P2	2653.8	1509.9/1941	2653.8	1725.5	-0.62079	92957	3.1862e+08	1.4863	0.068602	0.9314	0.1372	0.33636	False
EAF1_-_15469153.23-P1P2	EAF1__P1P2	2530	1852/1405.5	2530	1628.8	-0.63504	99663	2.8297e+08	1.4861	0.068621	0.93138	0.13724	0.33636	False
UFM1_-_38924421.23-P1P2	UFM1__P1P2	1538.9	809.9/974.89	1538.9	892.4	-0.78544	13611	8.2322e+07	1.486	0.068635	0.93137	0.13727	0.33636	False
BCKDHA__P1__primarysecondary__FWD__51	BCKDHA__P1	2930.9	1931.6/1963.5	2930.9	1947.6	-0.58942	507.83	4.0776e+08	1.486	0.068643	0.93136	0.13729	0.33636	False
ELK3_-_96588495.23-P1P2	ELK3__P1P2	2840.2	2046.1/1703.9	2840.2	1875	-0.59887	58546	3.7714e+08	1.4859	0.068653	0.93135	0.13731	0.33636	False
RBM14-RBM4__P2__primarysecondary__RVS__45	RBM14-RBM4__P2	2481.1	1624.3/1559.1	2481.1	1591.7	-0.64007	2126.1	2.6957e+08	1.4858	0.068666	0.93133	0.13733	0.33636	False
non-targeting_00969	negative_control__na	2916.5	2059.5/1813.7	2916.5	1936.6	-0.59045	30209	4.028e+08	1.4858	0.068666	0.93133	0.13733	0.33636	False
RBM15__110881839__FWD__72	RBM15__110881839	2856.8	32209/31627	2856.8	31918	3.4814	1.6906e+05	3.8262e+08	1.4857	0.87693	0.12307	0.24614	0.33636	True
CYREN__134854714__FWD__46	C7orf49__P1P2	280.71	146.95/84.882	280.71	115.92	-1.2688	1926.1	1.2034e+06	1.4857	0.06868	0.93132	0.13736	0.33636	False
TNKS2__P1P2__primary__FWD__58	TNKS2__P1P2	2022.6	1141.9/1344.4	2022.6	1243.2	-0.70172	20491	1.6229e+08	1.4856	0.068695	0.93131	0.13739	0.33636	False
GNE__P1P2__primarysecondary__FWD__46	GNE__P1P2	2442.2	1470.6/1653.9	2442.2	1562.3	-0.64419	16806	2.5921e+08	1.4855	0.0687	0.9313	0.1374	0.33636	False
C19orf70_+_5680457.23-P1P2	C19orf70__P1P2	2052.1	964.7/1567.8	2052.1	1266.3	-0.69607	1.8187e+05	1.6824e+08	1.4851	0.068755	0.93124	0.13751	0.33636	False
ITGB3_-_45331197.23-P1P2	ITGB3__P1P2	2290.3	1345/1549.1	2290.3	1447	-0.66208	20832	2.21e+08	1.4849	0.068782	0.93122	0.13756	0.33636	False
STK3__P1P2__secondary__RVS__32	STK3__P1P2	2590.5	1970.9/1389.3	2590.5	1680.1	-0.62435	1.6912e+05	3.0007e+08	1.4849	0.068786	0.93121	0.13757	0.33636	False
ERC1__P1P2__primary__RVS__-153	ERC1__P1P2	1958.5	1288.9/1106	1958.5	1197.4	-0.70935	16731	1.4983e+08	1.4848	0.068797	0.9312	0.13759	0.33636	False
C11orf58__P1P2__primarysecondary__RVS__32	C11orf58__P1P2	3134.6	2055/2180.7	3134.6	2117.9	-0.56544	7897.1	4.818e+08	1.4848	0.068799	0.9312	0.1376	0.33636	False
MLLT3__P1P2__secondary__FWD__75	MLLT3__P1P2	2494	1033.1/2178.2	2494	1605.7	-0.63497	6.5561e+05	2.7308e+08	1.4845	0.068834	0.93117	0.13767	0.33636	False
SCYL1__P1P2__secondary__RVS__44	SCYL1__P1P2	2674	1692.7/1803.7	2674	1748.2	-0.6128	6163.1	3.2466e+08	1.4842	0.068874	0.93113	0.13775	0.33636	False
ZMIZ1__P1P2__primary__RVS__44	ZMIZ1__P1P2	3235.4	1715.1/2692.5	3235.4	2203.8	-0.55371	4.7761e+05	5.2119e+08	1.4841	0.068893	0.93111	0.13779	0.33636	False
CABIN1_-_24407978.23-P1P2	CABIN1__P1P2	1950.6	1061.2/1325.7	1950.6	1193.4	-0.70834	34975	1.4833e+08	1.484	0.068905	0.9311	0.13781	0.33636	False
RNF2_+_185015162.23-P1P2	RNF2__P1P2	2734.4	2098.8/1496.7	2734.4	1797.7	-0.60478	1.8127e+05	3.432e+08	1.4838	0.068929	0.93107	0.13786	0.33636	False
FDXR__P1P2__primary__FWD__209	FDXR__P1P2	1937.6	1275.4/1093.5	1937.6	1184.5	-0.7096	16552	1.4589e+08	1.4837	0.068941	0.93106	0.13788	0.33636	False
SLC25A46_+_110074812.23-P1P2	SLC25A46__P1P2	2299.7	1276.5/1639	2299.7	1457.8	-0.65731	65674	2.2325e+08	1.4836	0.068951	0.93105	0.1379	0.33636	False
KLHL5__P1P2__secondary__FWD__9	KLHL5__P1P2	2602.7	1550.3/1837.4	2602.7	1693.8	-0.6194	41239	3.036e+08	1.4836	0.068954	0.93105	0.13791	0.33636	False
PAXIP1__P1P2__primary__RVS__61	PAXIP1__P1P2	2249.3	1228.3/1612.8	2249.3	1420.5	-0.66266	73898	2.113e+08	1.4831	0.069019	0.93098	0.13804	0.33636	False
SLTM__P1P2__primary__RVS__50	SLTM__P1P2	2781.9	1477.3/2200.7	2781.9	1839	-0.59688	2.6161e+05	3.582e+08	1.4829	0.069054	0.93095	0.13811	0.33636	False
FAF1__P1P2__primary__RVS__47	FAF1__P1P2	2398.3	1306.8/1770	2398.3	1538.4	-0.6402	1.0728e+05	2.4779e+08	1.4821	0.069158	0.93084	0.13832	0.33636	False
TAF5L__P1P2__secondary__FWD__60	TAF5L__P1P2	2822.9	1661.3/2088.3	2822.9	1874.8	-0.59019	91180	3.7147e+08	1.4821	0.06916	0.93084	0.13832	0.33636	False
ARHGEF5__144052240__RVS__38	ARHGEF5__144052240	1538.9	1392.1/406.93	1538.9	899.51	-0.774	4.8526e+05	8.2322e+07	1.4819	0.069185	0.93082	0.13837	0.33636	False
non-targeting_00310	negative_control__na	2798.5	2064/1649	2798.5	1856.5	-0.59181	86137	3.6352e+08	1.4817	0.069211	0.93079	0.13842	0.33636	False
KDM5C__P1P2__primary__RVS__72	KDM5C__P1P2	3167.7	2152.6/2165.7	3167.7	2159.2	-0.55274	85.857	4.9454e+08	1.4814	0.069254	0.93075	0.13851	0.33636	False
TRAPPC6B_+_39639557.23-P1P2	TRAPPC6B__P1P2	3487.3	2219.9/2633.8	3487.3	2426.9	-0.52282	85656	6.2787e+08	1.4813	0.069264	0.93074	0.13853	0.33636	False
USP48__P1P2__secondary__FWD__46	USP48__P1P2	3123.8	2257/1993.5	3123.8	2125.2	-0.55548	34710	4.7769e+08	1.4808	0.06933	0.93067	0.13866	0.33636	False
MYH9_+_36783976.23-P1P2	MYH9__P1P2	2529.3	1443.7/1847.4	2529.3	1645.6	-0.61984	81503	2.8277e+08	1.4806	0.069355	0.93064	0.13871	0.33636	False
GPI_+_34856115.23-P1P2	GPI__P1P2	1839	881.69/1355.6	1839	1118.7	-0.71667	1.123e+05	1.2814e+08	1.4806	0.069362	0.93064	0.13872	0.33636	False
WDR18__P1P2__primary__FWD__27	WDR18__P1P2	2543.7	1511/1805	2543.7	1658	-0.61718	43216	2.8679e+08	1.4803	0.0694	0.9306	0.1388	0.33636	False
PABPC4__P1P2__primary__RVS__55	PABPC4__P1P2	2799.2	2150.4/1574.1	2799.2	1862.2	-0.58773	1.6608e+05	3.6375e+08	1.4802	0.069404	0.9306	0.13881	0.33636	False
SSR1__P1P2__primarysecondary__RVS__29	SSR1__P1P2	2468.1	1678.1/1519.1	2468.1	1598.6	-0.62624	12640	2.6609e+08	1.4802	0.069408	0.93059	0.13882	0.33636	False
NUTF2_+_67881059.23-P1P2	NUTF2__P1P2	2329.2	1222.7/1760	2329.2	1491.4	-0.64283	1.4437e+05	2.3043e+08	1.4798	0.069462	0.93054	0.13892	0.33636	False
RAD1__P1P2__primary__RVS__43	RAD1__P1P2	1829.7	1218.2/1011.1	1829.7	1114.7	-0.71447	21450	1.2653e+08	1.4792	0.069543	0.93046	0.13909	0.33636	False
non-targeting_00783	negative_control__na	2434.3	1259.7/1891.1	2434.3	1575.4	-0.62743	1.9933e+05	2.5712e+08	1.4791	0.069555	0.93045	0.13911	0.33636	False
ARHGAP21__P1P2__primary__FWD__43	ARHGAP21__P1P2	2612.1	2375.9/1057.3	2612.1	1716.6	-0.60537	8.6933e+05	3.0632e+08	1.4789	0.069578	0.93042	0.13916	0.33636	False
