sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SUGP1__P1P2__primarysecondary__FWD__56	SUGP1__P1P2	1628.9	1067.7/1124.9	1628.9	1096.3	-0.57079	1639.9	1.0168e+09	1.9375	0.026341	0.97366	0.052683	0.10725	False
DHRSX_-_2418582.23-P1P2	DHRSX__P1P2	2369.4	2003.4/1684.1	2369.4	1843.8	-0.36168	50968	2.9083e+09	1.9375	0.026344	0.97366	0.052688	0.10725	False
PFDN1__P1P2__primarysecondary__FWD__28	PFDN1__P1P2	3400	2940.2/3150.3	3400	3045.3	-0.15892	22072	8.0075e+09	1.9374	0.026347	0.97365	0.052694	0.10725	False
non-targeting_01040	negative_control__na	2776.9	2328.2/2269.6	2776.9	2298.9	-0.27244	1721.8	4.5389e+09	1.9374	0.02635	0.97365	0.052701	0.10725	False
non-targeting_01705	negative_control__na	2605.6	1938/2270.9	2605.6	2104.4	-0.30807	55407	3.7967e+09	1.9373	0.026352	0.97365	0.052703	0.10725	False
CORO1B__67206891__FWD__48	CORO1B__67206891	3230.1	2962.4/2710.6	3230.1	2836.5	-0.1874	31702	6.9351e+09	1.9373	0.026354	0.97365	0.052707	0.10725	False
ELMO3_-_67233092.23-P1P2	ELMO3__P1P2	2692	2665.3/1739.2	2692	2202.3	-0.28955	4.2877e+05	4.1601e+09	1.9373	0.026356	0.97364	0.052712	0.10725	False
FBXL14__P1P2__primarysecondary__FWD__35	FBXL14__P1P2	2973.1	2882.6/2173.7	2973.1	2528.2	-0.2338	2.5123e+05	5.4966e+09	1.9373	0.026356	0.97364	0.052713	0.10725	False
non-targeting_00363	negative_control__na	2494.4	1678.5/2284	2494.4	1981.3	-0.33212	1.8328e+05	3.3595e+09	1.9372	0.026359	0.97364	0.052717	0.10725	False
ACADS__P1P2__primary__RVS__0	ACADS__P1P2	3119.6	2973.5/2433.6	3119.6	2703.6	-0.20641	1.4572e+05	6.29e+09	1.9371	0.026364	0.97364	0.052727	0.10725	False
XPO5__P1P2__secondary__FWD__67	XPO5__P1P2	2302.4	1530/2017.5	2302.4	1773.8	-0.37612	1.1885e+05	2.6835e+09	1.937	0.026374	0.97363	0.052747	0.10725	False
non-targeting_01604	negative_control__na	3010.4	2533.3/2614.8	3010.4	2574.1	-0.22584	3315.9	5.6922e+09	1.937	0.026374	0.97363	0.052748	0.10725	False
CCDC101__P1P2__secondary__RVS__-15	CCDC101__P1P2	2631.9	2159.7/2112	2631.9	2135.9	-0.30113	1136.7	3.9049e+09	1.9369	0.026376	0.97362	0.052752	0.10725	False
HIGD2A__P1P2__secondary__FWD__100	HIGD2A__P1P2	2913	2490.1/2429.7	2913	2459.9	-0.24382	1824.6	5.1906e+09	1.9368	0.026383	0.97362	0.052766	0.10725	False
CCDC64__all__secondary__RVS__69	CCDC64__ENST00000397558.2	2975.9	2461.3/2608.2	2975.9	2534.7	-0.23139	10795	5.5109e+09	1.9367	0.026391	0.97361	0.052782	0.10725	False
non-targeting_01712	negative_control__na	2120.7	1462.4/1705.1	2120.7	1583.7	-0.42097	29467	2.1311e+09	1.9367	0.026393	0.97361	0.052787	0.10725	False
MUT__P1P2__primary__FWD__492	MUT__P1P2	3136.8	2888.1/2567.5	3136.8	2727.8	-0.20149	51392	6.3881e+09	1.9366	0.026397	0.9736	0.052794	0.10725	False
GTDC1__P1P2__primary__FWD__53	GTDC1__P1P2	2647.1	2538.9/1770.8	2647.1	2154.8	-0.2967	2.9502e+05	3.9685e+09	1.9366	0.026398	0.9736	0.052796	0.10725	False
LDB3__P1P2__primarysecondary__FWD__6	LDB3__P1P2	2945.5	2513.4/2486.1	2945.5	2499.8	-0.23663	371.2	5.3545e+09	1.9365	0.026401	0.9736	0.052802	0.10725	False
non-targeting_00171	negative_control__na	3187.3	3210.8/2368	3187.3	2789.4	-0.19231	3.5511e+05	6.6803e+09	1.9365	0.026401	0.9736	0.052802	0.10725	False
DDA1_-_17420399.23-P1P2	DDA1__P1P2	2252.6	1756.2/1689.4	2252.6	1722.8	-0.38669	2230.3	2.5241e+09	1.9365	0.026404	0.9736	0.052807	0.10725	False
BRD2__P1__primarysecondary__FWD__55	BRD2__P1	3075.4	2328.2/2981	3075.4	2654.6	-0.21217	2.1305e+05	6.0432e+09	1.9365	0.026405	0.9736	0.05281	0.10725	False
SAE1__P1P2__secondary__RVS__35	SAE1__P1P2	2585.6	2068.8/2104.2	2585.6	2086.5	-0.30928	625.06	3.7154e+09	1.9364	0.026408	0.97359	0.052817	0.10725	False
MDC1__P1P2__primary__FWD__68	MDC1__P1P2	2361.8	1971.2/1709.1	2361.8	1840.2	-0.35988	34370	2.8823e+09	1.9364	0.02641	0.97359	0.05282	0.10725	False
DNAJC3__P1P2__primary__FWD__50	DNAJC3__P1P2	3100.2	2658.6/2711.9	3100.2	2685.3	-0.20723	1419.9	6.1812e+09	1.9363	0.026413	0.97359	0.052825	0.10725	False
CEP128__P1P2__secondary__FWD__71	CEP128__P1P2	2741	2367/2159.3	2741	2263.2	-0.27625	21580	4.3762e+09	1.9363	0.026414	0.97359	0.052828	0.10725	False
RPS4Y1__P1P2__primary__RVS__74	RPS4Y1__P1P2	2672.6	2501.2/1869.2	2672.6	2185.2	-0.29037	1.9971e+05	4.0768e+09	1.9363	0.026415	0.97358	0.05283	0.10725	False
non-targeting_01022	negative_control__na	3015.3	2776.1/2391.6	3015.3	2583.9	-0.22266	73926	5.7178e+09	1.9363	0.026416	0.97358	0.052832	0.10725	False
ISCA1__P1P2__primary__RVS__49	ISCA1__P1P2	3275	2877/2921.9	3275	2899.5	-0.17563	1008	7.2089e+09	1.9361	0.026427	0.97357	0.052854	0.10725	False
HMGCR__P1P2__secondary__FWD__190	HMGCR__P1P2	2610.5	2007.8/2224.9	2610.5	2116.4	-0.30258	23566	3.8164e+09	1.936	0.026433	0.97357	0.052866	0.10725	False
GTF2H2C__68855815__RVS__-118	GTF2H2C__68855815	2646.4	1630.9/2683	2646.4	2157	-0.2949	5.5352e+05	3.9656e+09	1.936	0.026434	0.97357	0.052867	0.10725	False
UBE2Q1_-_154530755.23-P1P2	UBE2Q1__P1P2	2832.9	2685.2/2056.9	2832.9	2371.1	-0.25663	1.974e+05	4.8001e+09	1.936	0.026435	0.97357	0.05287	0.10725	False
non-targeting_01179	negative_control__na	2659.5	2236.2/2108.1	2659.5	2172.2	-0.2919	8206.9	4.021e+09	1.9359	0.026438	0.97356	0.052875	0.10725	False
PCNXL3__P1P2__primary__RVS__48	PCNXL3__P1P2	2698.9	2084.3/2350.9	2698.9	2217.6	-0.28322	35541	4.1901e+09	1.9358	0.026446	0.97355	0.052891	0.10725	False
MTF2__P1P2__primary__FWD__27	MTF2__P1P2	3478.1	3083.3/3226.5	3478.1	3154.9	-0.14067	10256	8.5338e+09	1.9358	0.026447	0.97355	0.052895	0.10725	False
UBE2D3__P1P2__secondary__FWD__70	UBE2D3__P1P2	2809.4	2766.2/1924.3	2809.4	2345.3	-0.26042	3.5435e+05	4.6893e+09	1.9357	0.026451	0.97355	0.052902	0.10725	False
PIGB_-_55611633.23-P1P2	PIGB__P1P2	2314.8	2061/1524	2314.8	1792.5	-0.36873	1.4422e+05	2.7244e+09	1.9357	0.026454	0.97355	0.052908	0.10725	False
non-targeting_01825	negative_control__na	3036.7	2336/2890.4	3036.7	2613.2	-0.21658	1.537e+05	5.8324e+09	1.9357	0.026454	0.97355	0.052909	0.10725	False
SLC11A2_+_51420091.23-P1	SLC11A2__P1	2639.5	1725.1/2576.7	2639.5	2150.9	-0.29517	3.6261e+05	3.9366e+09	1.9356	0.026455	0.97354	0.052911	0.10725	False
FAM102A__P1P2__primary__FWD__31	FAM102A__P1P2	2435	2024.5/1821.9	2435	1923.2	-0.34025	20506	3.1399e+09	1.9356	0.026457	0.97354	0.052914	0.10725	False
non-targeting_00330	negative_control__na	2712.7	2378.1/2091	2712.7	2234.6	-0.27961	41211	4.2506e+09	1.9356	0.02646	0.97354	0.052919	0.10725	False
USF2__P1P2__primarysecondary__RVS__36	USF2__P1P2	2539.3	2073.2/2004.4	2539.3	2038.8	-0.31656	2369.4	3.5319e+09	1.9356	0.026461	0.97354	0.052921	0.10725	False
non-targeting_00653	negative_control__na	3389.7	3249.6/2841.9	3389.7	3045.7	-0.15431	83105	7.9393e+09	1.9355	0.026463	0.97354	0.052926	0.10725	False
SURF2__P1P2__primary__RVS__26	SURF2__P1P2	2828.7	2022.2/2715.9	2828.7	2369	-0.25575	2.4055e+05	4.7804e+09	1.9355	0.026466	0.97353	0.052932	0.10725	False
RNF126__P1P2__primary__RVS__29	RNF126__P1P2	3199.7	3067.7/2555.7	3199.7	2811.7	-0.18642	1.3108e+05	6.7537e+09	1.9354	0.026469	0.97353	0.052938	0.10725	False
PTPN20A__46640202__FWD__36	PTPN20A__46640202	3110.6	2542.2/2865.5	3110.6	2703.9	-0.2021	52255	6.2394e+09	1.9354	0.026472	0.97353	0.052945	0.10725	False
CWC27_-_64065011.23-P1P2	CWC27__P1P2	2756.2	2142/2429.7	2756.2	2285.8	-0.26985	41391	4.4446e+09	1.9353	0.026475	0.97353	0.052949	0.10725	False
GNB2L1_-_180670487.23-P1P2	GNB2L1__P1P2	2667.1	2421.4/1946.6	2667.1	2184	-0.28817	1.1268e+05	4.0533e+09	1.9353	0.026477	0.97352	0.052953	0.10725	False
CTXN1__P1P2__primarysecondary__FWD__74	CTXN1__P1P2	2685.1	2081/2328.6	2685.1	2204.8	-0.28418	30659	4.1303e+09	1.9352	0.026481	0.97352	0.052962	0.10725	False
HMBS_-_118955642.23-P1	HMBS__P1	2802.5	2443.5/2236.7	2802.5	2340.1	-0.26001	21383	4.6571e+09	1.9352	0.026484	0.97352	0.052968	0.10725	False
GLYR1__P1P2__primarysecondary__RVS__39	GLYR1__P1P2	2537.9	2002.3/2076.6	2537.9	2039.4	-0.31534	2761.2	3.5265e+09	1.9351	0.026489	0.97351	0.052977	0.10725	False
TTC23L_+_34839342.23-P1P2	TTC23L__P1P2	2416.3	1827.1/1983.4	2416.3	1905.3	-0.34268	12213	3.0729e+09	1.9351	0.026491	0.97351	0.052982	0.10725	False
INO80C__P1P2__primary__FWD__68	INO80C__P1P2	2141.4	1541.1/1681.5	2141.4	1611.3	-0.41013	9859	2.19e+09	1.935	0.026493	0.97351	0.052985	0.10725	False
non-targeting_00834	negative_control__na	3275	3053.3/2760.5	3275	2906.9	-0.17195	42876	7.2089e+09	1.935	0.026494	0.97351	0.052989	0.10725	False
PSPC1_-_20357032.23-P1P2	PSPC1__P1P2	2175.3	1785/1509.5	2175.3	1647.3	-0.40091	37935	2.2885e+09	1.9349	0.026501	0.9735	0.053002	0.10725	False
DMRT3__P1P2__primarysecondary__FWD__63	DMRT3__P1P2	2980	2521.2/2579.3	2980	2550.2	-0.22461	1693	5.5325e+09	1.9349	0.026501	0.9735	0.053002	0.10725	False
NONO__P1P2__secondary__FWD__78	NONO__P1P2	2984.2	2792.8/2320.7	2984.2	2556.8	-0.22293	1.1141e+05	5.5541e+09	1.9346	0.026518	0.97348	0.053035	0.10725	False
non-targeting_00317	negative_control__na	3489.8	3264/3095.2	3489.8	3179.6	-0.13427	14240	8.6149e+09	1.9344	0.02653	0.97347	0.05306	0.10725	False
KIAA0247_+_70078340.23-P1P2	KIAA0247__P1P2	2309.3	1760.6/1823.3	2309.3	1791.9	-0.36575	1963.5	2.7062e+09	1.9344	0.026533	0.97347	0.053066	0.10725	False
NUFIP1_-_45563287.23-P1P2	NUFIP1__P1P2	2796.3	2739.6/1936.1	2796.3	2337.9	-0.25822	3.2274e+05	4.6281e+09	1.9343	0.02654	0.97346	0.05308	0.10725	False
non-targeting_00206	negative_control__na	2767.3	2555.5/2053	2767.3	2304.2	-0.26406	1.2628e+05	4.4947e+09	1.9343	0.02654	0.97346	0.05308	0.10725	False
C1D__P1P2__primary__RVS__51	C1D__P1P2	3479.5	3450.2/2885.2	3479.5	3167.7	-0.13538	1.5964e+05	8.5433e+09	1.9343	0.026541	0.97346	0.053081	0.10725	False
SSR1_+_7313177.23-P1P2	SSR1__P1P2	2684.4	2235.1/2182.9	2684.4	2209	-0.28106	1361.8	4.1273e+09	1.9343	0.026541	0.97346	0.053082	0.10725	False
non-targeting_00730	negative_control__na	2466.1	2257.3/1671	2466.1	1964.1	-0.32818	1.7187e+05	3.2536e+09	1.9341	0.026548	0.97345	0.053096	0.10725	False
DOCK1_+_128594475.23-P1P2	DOCK1__P1P2	2585.6	1613.1/2582	2585.6	2097.6	-0.30166	4.6931e+05	3.7154e+09	1.9341	0.026549	0.97345	0.053097	0.10725	False
MPHOSPH8_-_20208196.23-P1	MPHOSPH8__P1	2535.9	1874.8/2210.5	2535.9	2042.6	-0.3119	56348	3.5184e+09	1.9339	0.02656	0.97344	0.053121	0.10725	False
ABHD16A__31670342__FWD__26	ABHD16A__P1P2	2516.5	2079.9/1962.4	2516.5	2021.1	-0.31611	6902.5	3.4437e+09	1.9339	0.026562	0.97344	0.053123	0.10725	False
TMEM198__P1P2__primary__RVS__61	TMEM198__P1P2	3198.3	3083.3/2558.3	3198.3	2820.8	-0.18115	1.3777e+05	6.7455e+09	1.9338	0.02657	0.97343	0.05314	0.10725	False
PSMG3__P2__primarysecondary__FWD__62	PSMG3__P2	3537.5	3528.9/2963.9	3537.5	3246.4	-0.12383	1.5961e+05	8.9489e+09	1.9336	0.026582	0.97342	0.053164	0.10725	False
TMX2__P1P2__primary__FWD__51	TMX2__P1P2	2681.6	2160.8/2257.7	2681.6	2209.3	-0.2794	4696.3	4.1154e+09	1.9336	0.026582	0.97342	0.053164	0.10725	False
non-targeting_01821	negative_control__na	3616.2	2898.1/3797.5	3616.2	3347.8	-0.11125	4.0443e+05	9.5189e+09	1.9335	0.026585	0.97341	0.053171	0.10725	False
NUFIP1__P1P2__primary__RVS__307	NUFIP1__P1P2	3051.2	2411.4/2876	3051.2	2643.7	-0.20674	1.0793e+05	5.9109e+09	1.9335	0.026586	0.97341	0.053173	0.10725	False
AEN__P1P2__primary__FWD__247	AEN__P1P2	2718.2	2640.9/1862.6	2718.2	2251.8	-0.2715	3.0284e+05	4.2749e+09	1.9335	0.026588	0.97341	0.053176	0.10725	False
TXNDC16__P1P2__secondary__FWD__38	TXNDC16__P1P2	2725.8	2669.7/1852.1	2725.8	2260.9	-0.26967	3.3422e+05	4.3085e+09	1.9334	0.026593	0.97341	0.053185	0.10725	False
NUTF2_+_67881059.23-P1P2	NUTF2__P1P2	2504.8	2310.5/1710.4	2504.8	2010.4	-0.31703	1.8008e+05	3.3988e+09	1.9334	0.026593	0.97341	0.053186	0.10725	False
AEN__P1P2__primary__RVS__50	AEN__P1P2	3132	2273.9/3210.7	3132	2742.3	-0.19162	4.388e+05	6.3606e+09	1.9334	0.026594	0.97341	0.053188	0.10725	False
DCAF4__P1P2__secondary__RVS__241	DCAF4__P1P2	2481.3	1951.3/2017.5	2481.3	1984.4	-0.32223	2194.1	3.3102e+09	1.9334	0.026594	0.97341	0.053189	0.10725	False
GAPVD1__P1P2__primarysecondary__FWD__42	GAPVD1__P1P2	2526.2	1630.9/2438.9	2526.2	2034.9	-0.31188	3.2644e+05	3.4809e+09	1.9333	0.0266	0.9734	0.0532	0.10725	False
non-targeting_01208	negative_control__na	3131.3	3215.2/2269.6	3131.3	2742.4	-0.19127	4.4711e+05	6.3566e+09	1.9332	0.026603	0.9734	0.053206	0.10725	False
G0S2_-_209849209.23-P1P2	G0S2__P1P2	2637.4	2146.4/2175	2637.4	2160.7	-0.28748	409.89	3.9279e+09	1.9332	0.026605	0.97339	0.05321	0.10725	False
C11orf58__P1P2__primarysecondary__RVS__63	C11orf58__P1P2	3430.4	3046.7/3180.5	3430.4	3113.6	-0.13976	8959.6	8.2099e+09	1.9332	0.026607	0.97339	0.053214	0.10725	False
MAZ_+_29818121.23-P1P2	MAZ__P1P2	3103.7	2726.3/2693.5	3103.7	2709.9	-0.19567	535.22	6.2006e+09	1.9331	0.026614	0.97339	0.053227	0.10725	False
PCNXL3_-_65383716.23-P1P2	PCNXL3__P1P2	2674	2205.2/2201.3	2674	2203.2	-0.27926	7.5108	4.0828e+09	1.9331	0.026614	0.97339	0.053228	0.10725	False
MED15__P1__primarysecondary__RVS__25	MED15__P1	3164.5	2773.9/2794.6	3164.5	2784.3	-0.1846	213.88	6.5472e+09	1.933	0.026617	0.97338	0.053234	0.10725	False
BCKDHA__P1__primarysecondary__FWD__50	BCKDHA__P1	3294.3	3050/2839.2	3294.3	2944.6	-0.16185	22208	7.3289e+09	1.933	0.026619	0.97338	0.053239	0.10725	False
non-targeting_00044	negative_control__na	2919.2	2558.8/2420.5	2919.2	2489.7	-0.22955	9568.3	5.2218e+09	1.9329	0.026623	0.97338	0.053247	0.10725	False
ANKRD49_+_94226755.23-P1P2	ANKRD49__P1P2	2638.8	2077.7/2251.2	2638.8	2164.4	-0.28577	15052	3.9337e+09	1.9328	0.026631	0.97337	0.053263	0.10725	False
DMRT3__P1P2__primarysecondary__RVS__54	DMRT3__P1P2	3841.4	3717.4/3579.6	3841.4	3648.5	-0.07432	9501.2	1.1276e+10	1.9327	0.026639	0.97336	0.053278	0.10725	False
non-targeting_01149	negative_control__na	3027	2870.4/2369.3	3027	2619.9	-0.20833	1.2554e+05	5.7805e+09	1.9327	0.026639	0.97336	0.053279	0.10725	False
GNAI1__P1P2__secondary__FWD__53	GNAI1__P1P2	3120.9	2448/3019.1	3120.9	2733.5	-0.19115	1.6308e+05	6.2978e+09	1.9327	0.026639	0.97336	0.053279	0.10725	False
S100A16__P1P2__primary__FWD__9	S100A16__P1P2	2819.8	2281.7/2466.5	2819.8	2374.1	-0.24812	17072	4.738e+09	1.9327	0.02664	0.97336	0.053279	0.10725	False
ARL14EP_-_30344654.23-P1P2	ARL14EP__P1P2	2738.3	2327.1/2231.5	2738.3	2279.3	-0.26455	4573.5	4.3638e+09	1.9326	0.02664	0.97336	0.05328	0.10725	False
PCGF1__P1P2__primary__FWD__62	PCGF1__P1P2	2900.6	2730.7/2207.9	2900.6	2469.3	-0.23217	1.3668e+05	5.1287e+09	1.9326	0.026641	0.97336	0.053283	0.10725	False
non-targeting_01497	negative_control__na	2217.4	1525.6/1875.8	2217.4	1700.7	-0.38258	61325	2.415e+09	1.9326	0.026641	0.97336	0.053283	0.10725	False
non-targeting_01300	negative_control__na	2704.4	2300.5/2180.3	2704.4	2240.4	-0.27144	7227	4.2142e+09	1.9326	0.026642	0.97336	0.053283	0.10725	False
OPRD1_-_29138693.23-P1P2	OPRD1__P1P2	3449.8	3491.3/2793.3	3449.8	3142.3	-0.13464	2.4357e+05	8.3404e+09	1.9326	0.026643	0.97336	0.053286	0.10725	False
STX7__P1P2__primarysecondary__RVS__51	STX7__P1P2	2689.9	2322.7/2125.2	2689.9	2223.9	-0.27433	19509	4.1512e+09	1.9326	0.026644	0.97336	0.053288	0.10725	False
FCGR1A__149755456__RVS__72	FCGR1A__149755456	2873	2318.3/2555.7	2873	2437	-0.23735	28192	4.9929e+09	1.9326	0.026645	0.97336	0.05329	0.10725	False
non-targeting_00826	negative_control__na	2797.7	2534.5/2163.2	2797.7	2348.8	-0.25217	68903	4.6346e+09	1.9325	0.026646	0.97335	0.053293	0.10725	False
SRGAP2__206636520__RVS__37	SRGAP2__206636520	3463.6	3252.9/3069	3463.6	3160.9	-0.13188	16915	8.4344e+09	1.9324	0.026653	0.97335	0.053305	0.10725	False
CTIF_+_46065406.23-P1P2	CTIF__P1P2	2855.7	2226.2/2609.5	2855.7	2417.9	-0.24	73456	4.9092e+09	1.9323	0.026658	0.97334	0.053317	0.10725	False
PLEKHG2_+_39903721.23-P1P2	PLEKHG2__P1P2	2811.5	2431.3/2301.1	2811.5	2366.2	-0.24866	8487.3	4.699e+09	1.9323	0.02666	0.97334	0.05332	0.10725	False
EVX2__P1P2__primarysecondary__FWD__45	EVX2__P1P2	2597.3	2178.6/2060.8	2597.3	2119.7	-0.29304	6929	3.7629e+09	1.9323	0.026661	0.97334	0.053321	0.10725	False
non-targeting_01228	negative_control__na	3288.1	3210.8/2672.5	3288.1	2941.6	-0.16058	1.4484e+05	7.2902e+09	1.9323	0.026662	0.97334	0.053325	0.10725	False
SLC4A1AP_+_27887227.23-P1P2	SLC4A1AP__P1P2	2549.7	2089.9/2042.5	2549.7	2066.2	-0.30322	1123.5	3.5724e+09	1.9322	0.026664	0.97334	0.053329	0.10725	False
UBA5__P1P2__primary__RVS__54	UBA5__P1P2	3367.6	3097.7/2984.9	3367.6	3041.3	-0.14696	6353	7.7949e+09	1.9322	0.026666	0.97333	0.053332	0.10725	False
DMRT3__P1P2__primarysecondary__RVS__73	DMRT3__P1P2	2756.2	2560/2046.4	2756.2	2303.2	-0.25896	1.3187e+05	4.4446e+09	1.9321	0.026676	0.97332	0.053351	0.10725	False
ZBTB2__P1P2__primary__RVS__49	ZBTB2__P1P2	2829.4	1864.8/2912.8	2829.4	2388.8	-0.24415	5.4909e+05	4.7837e+09	1.932	0.026678	0.97332	0.053355	0.10725	False
AP1B1_-_29784085.23-P1P2	AP1B1__P1P2	2009.5	1630.9/1340.2	2009.5	1485.5	-0.43558	42244	1.8323e+09	1.932	0.026678	0.97332	0.053356	0.10725	False
non-targeting_01782	negative_control__na	3266.7	3191.9/2642.3	3266.7	2917.1	-0.16323	1.5101e+05	7.1578e+09	1.932	0.026681	0.97332	0.053363	0.10725	False
FBXO28__P1P2__primarysecondary__RVS__31	FBXO28__P1P2	3601	3219.6/3461.4	3601	3340.5	-0.1083	29237	9.4071e+09	1.9319	0.026684	0.97332	0.053367	0.10725	False
ZNF236__P1P2__primary__RVS__40	ZNF236__P1P2	2830.8	2340.4/2441.5	2830.8	2391	-0.24353	5108.4	4.7902e+09	1.9319	0.026684	0.97332	0.053368	0.10725	False
NDUFC1__P2__primarysecondary__RVS__50	NDUFC1__P2	3076.7	2596.5/2772.3	3076.7	2684.4	-0.19672	15445	6.0508e+09	1.9319	0.026685	0.97332	0.05337	0.10725	False
non-targeting_00419	negative_control__na	2611.1	1822.7/2452	2611.1	2137.3	-0.28874	1.9803e+05	3.8193e+09	1.9319	0.026685	0.97331	0.053371	0.10725	False
KDM5C__P1P2__primary__RVS__72	KDM5C__P1P2	3407.6	3153.1/3034.8	3407.6	3094	-0.13926	6994.4	8.0578e+09	1.9319	0.026686	0.97331	0.053371	0.10725	False
ARHGAP11B__30918117__RVS__29	ARHGAP11B__30918117	3440.8	2889.2/3382.7	3440.8	3136	-0.13379	1.2174e+05	8.2796e+09	1.9319	0.026686	0.97331	0.053372	0.10725	False
non-targeting_00291	negative_control__na	2349.3	1847.1/1845.6	2349.3	1846.3	-0.34744	1.1193	2.8399e+09	1.9318	0.026694	0.97331	0.053387	0.10725	False
non-targeting_00007	negative_control__na	3198.3	2960.2/2708	3198.3	2834.1	-0.17437	31805	6.7455e+09	1.9317	0.026695	0.9733	0.053391	0.10725	False
non-targeting_01833	negative_control__na	3024.2	2383.7/2861.6	3024.2	2622.6	-0.20549	1.1419e+05	5.7657e+09	1.9317	0.026701	0.9733	0.053403	0.10725	False
TBC1D31_+_124085391.23-P1P2	TBC1D31__P1P2	2431.5	1936.9/1937.5	2431.5	1937.2	-0.32777	0.17122	3.1274e+09	1.9316	0.026701	0.9733	0.053403	0.10725	False
CALU__P1P2__secondary__FWD__33	CALU__P1P2	2660.9	2273.9/2117.3	2660.9	2195.6	-0.27717	12265	4.0268e+09	1.9316	0.026704	0.9733	0.053407	0.10725	False
CWC25_+_36981564.23-P1P2	CWC25__P1P2	3241.8	2864.8/2912.8	3241.8	2888.8	-0.16629	1147.6	7.0061e+09	1.9316	0.026704	0.9733	0.053409	0.10725	False
non-targeting_01692	negative_control__na	2537.2	2001.2/2109.4	2537.2	2055.3	-0.30378	5857.7	3.5238e+09	1.9316	0.026705	0.9733	0.053409	0.10725	False
EIF3F__P1P2__primarysecondary__RVS__29	EIF3F__P1P2	2266.4	1513.4/2001.8	2266.4	1757.6	-0.36667	1.1928e+05	2.5678e+09	1.9315	0.02671	0.97329	0.053419	0.10725	False
PTPN20B__48826780__FWD__62	PTPN20B__48826780	3134.1	2365.9/3147.7	3134.1	2756.8	-0.18497	3.0559e+05	6.3724e+09	1.9315	0.02671	0.97329	0.053421	0.10725	False
BEND2__P1P2__primary__FWD__58	BEND2__P1P2	2995.9	2330.5/2848.4	2995.9	2589.4	-0.21028	1.3415e+05	5.6156e+09	1.9315	0.026711	0.97329	0.053421	0.10725	False
WDR89_-_64108556.23-P1P2	WDR89__P1P2	2332.8	1267.2/2392.9	2332.8	1830.1	-0.34996	6.3362e+05	2.7841e+09	1.9313	0.02672	0.97328	0.053441	0.10725	False
non-targeting_01564	negative_control__na	3549.2	3312.8/3246.2	3549.2	3279.5	-0.11401	2217.1	9.0325e+09	1.9312	0.026729	0.97327	0.053458	0.10725	False
CORO1B__67206891__FWD__47	CORO1B__67206891	2572.5	2300.5/1894.1	2572.5	2097.3	-0.29447	82573	3.6627e+09	1.9311	0.026734	0.97327	0.053468	0.10725	False
CMC2__P1P2__secondary__FWD__53	CMC2__P1P2	3423.5	2863.7/3376.1	3423.5	3119.9	-0.13392	1.3127e+05	8.1636e+09	1.9311	0.026736	0.97326	0.053472	0.10725	False
non-targeting_00991	negative_control__na	2111.7	1462.4/1727.4	2111.7	1594.9	-0.40473	35134	2.1059e+09	1.9311	0.026736	0.97326	0.053473	0.10725	False
KIAA0020__P1__primarysecondary__FWD__89	KIAA0020__P1	2607.7	1994.5/2281.4	2607.7	2137.9	-0.28643	41140	3.8051e+09	1.931	0.026742	0.97326	0.053484	0.10725	False
ROCK1__18690984__RVS__2	ROCK1__18690984	2482	1863.7/2129.1	2482	1996.4	-0.31394	35220	3.3127e+09	1.9309	0.026745	0.97326	0.05349	0.10725	False
non-targeting_00995	negative_control__na	2109.6	1216.2/1970.3	2109.6	1593.3	-0.4048	2.8429e+05	2.1001e+09	1.9309	0.026745	0.97325	0.05349	0.10725	False
ZNRF3_+_29279651.23-P1P2	ZNRF3__P1P2	2998.7	2557.7/2635.8	2998.7	2596.8	-0.20754	3045.6	5.6301e+09	1.9308	0.026752	0.97325	0.053503	0.10725	False
non-targeting_01204	negative_control__na	3395.9	3536.7/2637.1	3395.9	3086.9	-0.13758	4.0465e+05	7.9802e+09	1.9308	0.026753	0.97325	0.053505	0.10725	False
non-targeting_00934	negative_control__na	3235.6	3041.1/2731.6	3235.6	2886.4	-0.16473	47901	6.9685e+09	1.9308	0.026753	0.97325	0.053507	0.10725	False
USF2__P1P2__primarysecondary__RVS__38	USF2__P1P2	2797.7	2372.6/2344.4	2797.7	2358.5	-0.24627	397.88	4.6346e+09	1.9308	0.026756	0.97324	0.053511	0.10725	False
PDLIM7__P1__primarysecondary__RVS__70	PDLIM7__P1	2860.5	2238.4/2626.6	2860.5	2432.5	-0.23374	75334	4.9325e+09	1.9308	0.026757	0.97324	0.053514	0.10725	False
FERMT1__P1P2__primarysecondary__RVS__36	FERMT1__P1P2	3118.9	2258.4/3227.8	3118.9	2743.1	-0.18516	4.6986e+05	6.2861e+09	1.9307	0.026757	0.97324	0.053515	0.10725	False
non-targeting_00020	negative_control__na	3698.4	3984.6/2970.5	3698.4	3477.6	-0.088814	5.1421e+05	1.0138e+10	1.9306	0.026766	0.97323	0.053533	0.10725	False
PFDN1_+_139682475.23-P1P2	PFDN1__P1P2	3018.7	2812.7/2432.3	3018.7	2622.5	-0.2029	72356	5.7362e+09	1.9306	0.026768	0.97323	0.053537	0.10725	False
